N° RPPS,Nom,Prénom,Spécialité,Date accréditation,OA,Nom équipe,Département,FINESS,Statut
10100037356,PARIS,Anne,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/12/2023,GYNERISQ,,33,330000340,Salarié
10003073128,PÂRIS,David,Chirurgie orthopédique et traumatologie ;,19/10/2023,ORTHORISQ,,69,690780366,Libéral
10003944468,PÂRIS,Edouard,Chirurgie thoracique et cardio-vasculaire ;,20/09/2018,SFCTCV,,68,,Salarié
10002590262,PARIS,Laurent,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,GYNERISQ-24,49,490014909,Libéral
10003377446,PARIS,Philippe,Chirurgie orthopédique et traumatologie ;,25/11/2021,ORTHORISQ,,13,130780521,Libéral et salarié
10003377446,PARIS,Philippe,Chirurgie orthopédique et traumatologie ;,25/11/2021,ORTHORISQ,,13,130784713,Libéral et salarié
10003955431,PARIS,Pierre,Chirurgie vasculaire ;,01/04/2021,VASCURISQ,,11,110780228,Libéral
10003955431,PARIS,Pierre,Chirurgie vasculaire ;,01/04/2021,VASCURISQ,,11,340780139,Libéral
10001860237,PARIZON,Pacome,Chirurgie orthopédique et traumatologie ;,21/01/2021,ORTHORISQ,,13,130781479,Libéral
10004038153,PARLIER-CUAU,Caroline,Radiologie et Imagerie médicale;,19/01/2023,ODPC-RIM,ODPC-RIM-66,75,750100091,Libéral et salarié
10002241874,PARMENTIER,Francois,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,11/05/2023,CFAR,,59,590780342,Libéral
10002241874,PARMENTIER,Francois,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,11/05/2023,CFAR,,59,590780383,Libéral
10100603520,PARMON,Edouard,Chirurgie urologique ;,22/09/2022,AFU,,18,180000010,Salarié
10004428511,PARNEIX,Matthieu,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,29/12/2021,CFAR,CFAR-56,34,340015502,Libéral
10002437159,PAROT,Roger,Chirurgie infantile ;,14/12/2023,OA CHIRPED,,69,690780358,Libéral
10100108710,PARRA,Jerome,Chirurgie urologique ;,23/11/2023,AFU,AFU-45,75,750100125,Libéral et salarié
10003909263,PARRADO,Franck,Chirurgie orthopédique et traumatologie ;,01/07/2021,ORTHORISQ,,06,060780665,Libéral
10100181113,PARSY,Charles,Chirurgie orthopédique et traumatologie ;,24/09/2020,ORTHORISQ,,42,420780553,Libéral
10100828234,PARSY,Clemence,Radiologie et Imagerie médicale;,18/07/2024,ODPC-RIM,ODPC-RIM-38,59,590000618,Salarié
10003013454,PASCAL,Jean,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,15/02/2024,CFAR,CFAR-25,42,420011413,Libéral
10101459013,PASCAL,Pierre,Radiologie et Imagerie médicale;,30/03/2023,ODPC-RIM,,38,380780080,Salarié
10100968980,PASCAL,Sebastien,"Chirurgie plastique, reconstructrice et esthétique ;",31/03/2022,PLASTIRISQ,,13,130042880,Libéral
10100968980,PASCAL,Sebastien,"Chirurgie plastique, reconstructrice et esthétique ;",31/03/2022,PLASTIRISQ,,13,130784713,Libéral
10100968980,PASCAL,Sebastien,"Chirurgie plastique, reconstructrice et esthétique ;",31/03/2022,PLASTIRISQ,,13,130785652,Libéral
10001915825,PASERO,Denis,Chirurgie orthopédique et traumatologie ;,27/05/2021,ORTHORISQ,,50,500000146,Libéral
10001915825,PASERO,Denis,Chirurgie orthopédique et traumatologie ;,27/05/2021,ORTHORISQ,,50,500000401,Libéral
10004032883,PASLARU,Liliana,Radiologie et Imagerie médicale;,15/12/2022,ODPC-RIM,ODPC-RIM-61,75,750100273,Salarié
10003790440,PASQUALE,Joseph,Chirurgie urologique ;,06/06/2024,AFU,AFU-77,71,710780917,Libéral
10003790440,PASQUALE,Joseph,Chirurgie urologique ;,06/06/2024,AFU,AFU-77,71,710978347,Libéral
10001971018,PASQUIER,Geoffroy,Chirurgie urologique ;,22/09/2022,AFU,AFU-56,76,760780627,Libéral
10100990729,PASQUIER,Ludwig,Chirurgie viscérale et digestive ;,23/11/2023,FCVD,,17,170000319,Libéral
10002495439,PASSEBOIS,Laurent,Chirurgie viscérale et digestive ;,19/10/2023,FCVD,FCVD-02,34,340000033,Libéral et salarié
10004629464,PASSERON,Dorick,Chirurgie orthopédique et traumatologie ;,31/03/2022,ORTHORISQ,,75,750300493,Libéral
10004629464,PASSERON,Dorick,Chirurgie orthopédique et traumatologie ;,31/03/2022,ORTHORISQ,,75,930300264,Libéral
10001476240,PASSY,Pierre,"Chirurgie plastique, reconstructrice et esthétique ;",28/12/2022,PLASTIRISQ,,75,750301145,Libéral et salarié
10001476240,PASSY,Pierre,"Chirurgie plastique, reconstructrice et esthétique ;",28/12/2022,PLASTIRISQ,,75,950000331,Libéral et salarié
10002828597,PASTICIER,Gilles,Chirurgie urologique ;,26/12/2019,AFU,AFU-09,33,330000076,Libéral
10002828597,PASTICIER,Gilles,Chirurgie urologique ;,26/12/2019,AFU,AFU-09,33,330780511,Libéral
10002828597,PASTICIER,Gilles,Chirurgie urologique ;,26/12/2019,AFU,AFU-09,33,330781402,Libéral
10100537447,PASTORI,Julie,Chirurgie urologique ;,21/12/2023,AFU,AFU-68,25,250011848,Libéral
10101407335,PATARD,Pierre-marie,Chirurgie urologique ;,14/09/2023,AFU,AFU-07,31,310781000,Libéral
10002820776,PATERNE,Daniel,Chirurgie viscérale et digestive ;,23/09/2021,FCVD,,33,330780255,Libéral
10002820776,PATERNE,Daniel,Chirurgie viscérale et digestive ;,23/09/2021,FCVD,,33,330780263,Libéral
10101096492,PATOIR,Arnaud,Chirurgie thoracique et cardio-vasculaire ;,29/12/2020,SFCTCV,,42,420011405,Libéral
10001862852,PATOUT,Arnaud,Chirurgie orthopédique et traumatologie ;,28/12/2022,ORTHORISQ,,02,020010047,Libéral
10100621191,PATRIZI,Andrea,Chirurgie viscérale et digestive ;,28/12/2022,FCVD,,62,G2598,Libéral
10101330412,PATRONI,Alexia,Chirurgie viscérale et digestive ;,03/02/2022,FCVD,,74,740014345,Libéral
10101748712,PATUREL,Pauline,Chirurgie urologique ;,06/06/2024,AFU,AFU-77,71,710780917,Libéral
10101748712,PATUREL,Pauline,Chirurgie urologique ;,06/06/2024,AFU,AFU-77,71,710978347,Libéral
10003226049,PATY,Eric,"Chirurgie plastique, reconstructrice et esthétique ;",29/12/2020,PLASTIRISQ,,34,300780137,Libéral
10003226049,PATY,Eric,"Chirurgie plastique, reconstructrice et esthétique ;",29/12/2020,PLASTIRISQ,,34,340780667,Libéral
10100887123,PAUCHARD,Isabelle,Gastro-entérologie (activité interventionnelle) ;,15/02/2024,CEFA-HGE,CEFA-HGE-42,69,690793468,Libéral
10100541761,PAUCHARD,Nicolas,Chirurgie orthopédique et traumatologie ;,03/02/2022,ORTHORISQ,,21,210012670,Libéral
10002497435,PAUCHOT,Julien,"Chirurgie plastique, reconstructrice et esthétique ;",28/04/2022,PLASTIRISQ,,63,630791382,Libéral
10002939667,PAULHAC,Pascal,Chirurgie urologique ;,21/01/2021,AFU,AFU-10,87,870000411,Libéral
10100176998,PAULUS,Jérôme,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,29/12/2021,CFAR,CFAR-57,44,440041580,Libéral
10002800059,PAULY,Daniele,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",03/02/2022,GYNERISQ,,64,640780946,Libéral
10001583888,PAUMERAT PEUCH,Clarisse,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,15/02/2024,CFAR,,92,920300761,Libéral
10002583341,PAUMIER,Anne,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,,44,440000271,Libéral et salarié
10002583341,PAUMIER,Anne,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,,44,440033819,Libéral et salarié
10100084424,PAUMIER,Antoine,Chirurgie thoracique et cardio-vasculaire ;,31/03/2022,SFCTCV,,29,290036540,Libéral
10004416557,PAUMIER,François loïc,Chirurgie orthopédique et traumatologie ;,26/11/2020,ORTHORISQ,,31,310780150,Libéral
10002580099,PAUMIER,Stéphane,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,44,440033819,Libéral
10001650299,PAUTRAT,Karine,Chirurgie viscérale et digestive ;,15/06/2023,FCVD,,75,750100042,Libéral et salarié
10001650299,PAUTRAT,Karine,Chirurgie viscérale et digestive ;,15/06/2023,FCVD,,75,920300415,Libéral et salarié
10100846442,PAUWELS,Xavier,Radiologie et Imagerie médicale;,21/01/2021,ODPC-RIM,ODPC-RIM-38,59,590782215,Salarié
10003697553,PAVARD,Agnes,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",31/03/2022,GYNERISQ,,13,130008253,Libéral
10100415784,PAVARD,Magali,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",15/12/2022,GYNERISQ,,33,330780263,Libéral
10004424106,PAVELIU,Stefan,Chirurgie viscérale et digestive ;,23/11/2023,FCVD,,06,060780715,Libéral
10002417771,PAVIS D'ESCURAC,Xavier,Chirurgie viscérale et digestive ;,27/05/2021,FCVD,,67,670017458,Libéral
10100688398,PAYAN,Anne,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,12/09/2024,CFAR,CFAR-127,33,330781360,Salarié
10001436301,PAYE,François,Chirurgie viscérale et digestive ;,25/11/2021,FCVD,,75,750100091,Libéral et salarié
10101453040,PAYOT,Marion,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,06/06/2024,CFAR,CFAR-119,29,290000140,Libéral
10003747796,PAZIAUD,Olivier,Cardiologie (activité interventionnelle) ;,28/12/2022,Cardiorisq - ODP2C,Cardiorisq - ODP2C-07,93,930300645,Libéral
10003247508,PECCOUX,Christophe,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,21/01/2021,CFAR,CFAR-32,34,340780634,Libéral
10002183761,PECHER,Matthieu,Chirurgie vasculaire ;,21/10/2021,VASCURISQ,,34,340780667,Libéral
10003800934,PECHEUX,Max,Cardiologie (activité interventionnelle) ;,18/07/2024,Cardiorisq - ODP2C,Cardiorisq - ODP2C-12,62,620000257,Libéral et salarié
10100280758,PECHOUX,Albane,Chirurgie viscérale et digestive ;,23/11/2023,FCVD,,69,690780416,Libéral
10001138048,PECQUEUX,Laurence,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,GYNERISQ-18,93,940300270,Libéral
10100530723,PEDEUTOUR,Benoit,Chirurgie orthopédique et traumatologie ;,06/05/2021,ORTHORISQ,,13,130008253,Libéral
10100530723,PEDEUTOUR,Benoit,Chirurgie orthopédique et traumatologie ;,06/05/2021,ORTHORISQ,,13,130782071,Libéral
10100530723,PEDEUTOUR,Benoit,Chirurgie orthopédique et traumatologie ;,06/05/2021,ORTHORISQ,,13,130782675,Libéral
10100530723,PEDEUTOUR,Benoit,Chirurgie orthopédique et traumatologie ;,06/05/2021,ORTHORISQ,,13,130786445,Libéral
10100530723,PEDEUTOUR,Benoit,Chirurgie orthopédique et traumatologie ;,06/05/2021,ORTHORISQ,,13,130810740,Libéral
10003854105,PEDRAM,Morad,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,33,330780503,Libéral
10001164382,PEDRON,Philippe,Chirurgie urologique ;,13/10/2022,AFU,AFU-48,93,930300595,Libéral
10003052437,PEIGNÉ,Emmanuel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",16/07/2020,GYNERISQ,GYNERISQ-15,69,690807367,Libéral
10100956308,PEIGNE,Lucie,Oto-rhino-laryngologie ; Chirurgie de la face et du cou ;,25/04/2024,ORL-DPC,,22,220022800,Libéral
10100406031,PELAEZ,Jose,Chirurgie orthopédique et traumatologie ;,25/04/2024,ORTHORISQ,,89,890970569,Libéral et salarié
10101198504,PELEGRIN,Tiphaine,Chirurgie urologique ;,28/03/2024,AFU,AFU-81,94,940100027,Salarié
10101991155,PELETTE,Romain,Chirurgie urologique ;,23/11/2023,AFU,,87,870000064,Salarié
10100280543,PELISSIER,Alexandre,Chirurgie orthopédique et traumatologie ;,16/02/2023,ORTHORISQ,,78,780002259,Libéral
10100526838,PELISSIER,Aurelie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",03/02/2022,GYNERISQ,,57,570000646,Libéral
10100408276,PELISSIER,Maxime,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,66,660780784,Libéral
10003372801,PELLAT,Jean-luc,"Chirurgie plastique, reconstructrice et esthétique ;",18/07/2024,PLASTIRISQ,,13,130044753,Libéral
10100731008,PELLEGRINI,Nicolas,Chirurgie orthopédique et traumatologie ;,23/06/2022,ORTHORISQ,,34,340780667,Libéral
10003420386,PELLEGRINO,Cyril,Radiologie et Imagerie médicale;,06/06/2024,ODPC-RIM,ODPC-RIM-86,06,060780715,Libéral
10001605897,PELLERIN,Olivier,Radiologie et Imagerie médicale;,15/06/2023,ODPC-RIM,ODPC-RIM-72,75,750803447,Salarié
10003885323,PELLETIER,Arnaud,Chirurgie orthopédique et traumatologie ;,23/11/2023,ORTHORISQ,,03,030000079,Salarié
10003885323,PELLETIER,Arnaud,Chirurgie orthopédique et traumatologie ;,23/11/2023,ORTHORISQ,,03,030780100,Salarié
10101072311,PELLETIER,Raphael,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2021,GYNERISQ,,59,590782298,Libéral
10001347284,PELLETIER,Remi jean,Chirurgie orthopédique et traumatologie ;,29/12/2021,ORTHORISQ,,71,710006859,Libéral
10100685931,PELTIER,Adrien,Chirurgie orthopédique et traumatologie ;,12/09/2024,ORTHORISQ,,74,740000617,Libéral
10001405215,PELTIER,Benoit,Chirurgie orthopédique et traumatologie ;,27/05/2021,ORTHORISQ,,92,750300592,Libéral et salarié
10001405215,PELTIER,Benoit,Chirurgie orthopédique et traumatologie ;,27/05/2021,ORTHORISQ,,92,750301137,Libéral et salarié
10101587094,PELTIER,Charles,Neurochirurgie ;,03/02/2022,Collège de Neurochirurgie,,29,290004324,Salarié
10002819646,PELUCHON,Philippe,Chirurgie viscérale et digestive ;,23/09/2021,FCVD,,33,330780511,Libéral
10003821393,PEM,Deobrat rajkumar,Chirurgie orthopédique et traumatologie ;,26/11/2020,ORTHORISQ,,25,250000700,Salarié
10100284982,PENA,Delphine,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,21/12/2023,CFAR,CFAR-26,81,810008698,Libéral
10100174191,PENAUD,Alexandre,"Chirurgie plastique, reconstructrice et esthétique ;",24/09/2020,PLASTIRISQ,,37,370007569,Libéral
10003702049,PENCALET,Philippe,Neurochirurgie ;,22/09/2022,Collège de Neurochirurgie,,,950807982,Libéral
10101202694,PENCOLE,Lucile,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/12/2023,GYNERISQ,,37,370007569,Libéral
10002398203,PENETRAT,Etienne,Chirurgie orthopédique et traumatologie ;,19/01/2023,ORTHORISQ,,54,540000452,Libéral
10003110185,PENILLON,Sébastien,Chirurgie vasculaire ;,21/10/2021,VASCURISQ,,73,730004298,Libéral
10100985828,PENNE,Michaela,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,13/10/2022,CFAR,CFAR-72,30,300788486,Libéral
10002325669,PENNICA,Angelo,Oto-rhino-laryngologie ; Chirurgie de la face et du cou ;,14/09/2023,ORL-DPC,ORL-DPC-03,974,970462081,Libéral
10004390018,PENZ,Cyril,Chirurgie orthopédique et traumatologie ;,20/07/2023,ORTHORISQ,,25,250011848,Libéral
10100559706,PEQUIGNOT,Charles-aurelien,Chirurgie viscérale et digestive ;,29/12/2021,FCVD,,59,590008041,Libéral
10003718664,PERALDI,Paul,Chirurgie orthopédique et traumatologie ;,31/03/2022,ORTHORISQ,,91,910300144,Libéral
10100986891,PERAUT,Emmanuella,Chirurgie orthopédique et traumatologie ;,31/03/2022,ORTHORISQ,,26,260003017,Libéral
10100671915,PERBET,Emilie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",19/10/2023,GYNERISQ,,74,740014345,Libéral
10005192900,PEREIRA,Audrey,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",25/04/2024,GYNERISQ,,62,620100735,Libéral
10100394716,PEREIRA,Paulo,Chirurgie viscérale et digestive ;,25/11/2021,FCVD,,31,310780382,Libéral
10100178523,PERES,Alexandre,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",23/11/2023,GYNERISQ,,75,750300840,Libéral
10003265930,PERES,Eric,Chirurgie orthopédique et traumatologie ;,15/07/2021,ORTHORISQ,,05,050000090,Libéral
10002807385,PERES,Jean marc,"Chirurgie plastique, reconstructrice et esthétique ;",29/12/2020,PLASTIRISQ,,64,640780490,Libéral
10100543411,PERET,Matthieu,Chirurgie thoracique et cardio-vasculaire ;,01/07/2021,SFCTCV,,66,660000407,Libéral
10100406452,PERETTI,Marine,Chirurgie thoracique et cardio-vasculaire ;,23/11/2023,SFCTCV,SFCTCV-10,93,930100037,Salarié
10003360053,PERETTI-VITON,Paule,Radiologie et Imagerie médicale;,17/11/2022,ODPC-RIM,ODPC-RIM-42,13,130786049,Libéral et salarié
10100815694,PEREZ,Alexis,Neurochirurgie ;,13/10/2022,Collège de Neurochirurgie,,31,310780283,Libéral
10001390003,PEREZ,Nicolas,Chirurgie viscérale et digestive ;,31/03/2022,FCVD,,78,780300455,Libéral
10001390003,PEREZ,Nicolas,Chirurgie viscérale et digestive ;,31/03/2022,FCVD,,78,920300936,Libéral
10002301603,PEREZ-VAN DER STRAETEN,Frauke,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",26/11/2020,GYNERISQ,,59,590782553,Libéral
10002865045,PERINEAU,Marc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,GYNERISQ-2,31,310780135,Libéral
10004028923,PERLÈS,Jeremie,Chirurgie orthopédique et traumatologie ;,20/07/2023,ORTHORISQ,,37,370007569,Libéral
10002175023,PERLINSKI,Stephane,Chirurgie orthopédique et traumatologie ;,28/04/2022,ORTHORISQ,,89,890000169,Libéral
10004430814,PERNAUT,Julia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,,80,800009920,Libéral
10100588093,PERNIN,Emilie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2021,GYNERISQ,,13,130783327,Libéral
10004401203,PERNIN,Jérôme,Chirurgie orthopédique et traumatologie ;,06/06/2024,ORTHORISQ,,49,490015906,Libéral
10001459337,PERNIN,Najia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",06/05/2021,GYNERISQ,,91,750000598,Libéral
10001459337,PERNIN,Najia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",06/05/2021,GYNERISQ,,91,750300071,Libéral
10001459337,PERNIN,Najia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",06/05/2021,GYNERISQ,,91,910300144,Libéral
10100996221,PEROLAT,Romain,Radiologie et Imagerie médicale;,19/10/2023,ODPC-RIM,,30,300780038,Salarié
10002530441,PERON,Alain,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,29/12/2021,CFAR,CFAR-57,44,440041572,Libéral
10003168373,PERONNE,Etienne,Chirurgie orthopédique et traumatologie ;,25/11/2021,ORTHORISQ,,63,630783330,Libéral
10003008546,PERRAUD,Yves,Chirurgie urologique ;,20/07/2023,AFU,,42,420011413,Libéral
10000417971,PERRAUDIN,Jean etienne,Chirurgie orthopédique et traumatologie ;,23/09/2021,ORTHORISQ,,75,750301160,Libéral
10003737953,PERRAULT DE JOTEMPS,Muriel,"Chirurgie plastique, reconstructrice et esthétique ;",20/07/2023,PLASTIRISQ,,75,920029550,Libéral
10100835676,PERREIN,Adeline,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,29/12/2020,CFAR,,57,570026682,Salarié
10003701314,PERRET,Baudouin,Radiologie et Imagerie médicale;,19/01/2023,ODPC-RIM,ODPC-RIM-78,92,920300043,Libéral
10100358646,PERRI,Alessandra,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,03/02/2022,CFAR,CFAR-40,13,130785652,Libéral
10002585429,PERRIER,Cyril,Chirurgie orthopédique et traumatologie ;,31/03/2022,ORTHORISQ,,44,440033819,Libéral
10003409009,PERRIER,Jean-pierre,Chirurgie orthopédique et traumatologie ;,15/07/2021,ORTHORISQ,,84,840013445,Libéral
10101249117,PERRIER,Louis,Radiologie et Imagerie médicale;,15/12/2022,ODPC-RIM,,69,690780390,Libéral
10101249117,PERRIER,Louis,Radiologie et Imagerie médicale;,15/12/2022,ODPC-RIM,,69,690793468,Libéral
